Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K32730239-001-03-9,0.10386752776773531,"[111, 233, 254, 338]",0.027997200279972004,0.041995800419958006,True,True
BRD-K33818169-003-04-6,0.23008011462074468,"[182, 218, 296, 329]",0.008899110088991101,0.01528149071885264,True,True
BRD-K36234266-001-10-6,0.00818438903474138,"[9, 96, 213, 359]",0.8453154684531546,0.8453154684531546,False,False
BRD-K37379014-001-02-0,0.6635149572649572,"[58, 80, 129, 197]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K38627885-001-01-9,1.0,"[19, 151, 224, 256]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K39520573-001-01-2,0.390137992190231,"[55, 157, 163, 249]",0.000999900009999,0.0020928139744165117,True,True
BRD-K39974922-001-05-9,0.4373503724328312,"[68, 91, 162, 195]",0.00019998000199980003,0.000438980492194683,True,True
BRD-K44227013-001-15-9,0.7027777777777778,"[82, 97, 266, 276]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K45909031-001-03-9,0.1961503255194022,"[18, 29, 165, 202]",0.0098990100989901,0.0161983801619838,True,True
BRD-K49669041-001-10-9,1.0,"[17, 43, 71, 154]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K50055394-001-04-9,0.7291666666666666,"[70, 158, 244, 281]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K53665955-001-05-9,0.5461859144753882,"[138, 194, 297, 350]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K53972329-001-12-9,0.20517991550276954,"[16, 160, 166, 184]",0.009299070092990702,0.015498450154984503,True,True
BRD-K54759182-003-09-8,0.018142110989767077,"[2, 27, 88, 104]",0.31396860313968605,0.34885400348854007,False,False
BRD-K54955827-001-03-9,0.9097222222222222,"[200, 222, 230, 339]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K56301217-001-02-5,0.3297176275473311,"[25, 64, 116, 278]",0.0084991500849915,0.015174953092926003,True,True
BRD-K56932272-001-02-9,1.0,"[37, 110, 262, 331]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K57080016-001-19-1,0.6961309523809524,"[54, 189, 214, 295]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K60130390-001-02-1,0.5517728919631093,"[52, 142, 210, 250]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K61397605-001-04-2,0.9458333333333333,"[56, 69, 115, 144]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K61688984-001-04-5,0.6228397267955776,"[57, 147, 225, 265]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K62391742-001-19-9,0.2600031557502956,"[0, 141, 308, 351]",0.0084991500849915,0.015174953092926003,True,True
BRD-K63631219-001-01-6,0.00860218814098949,"[76, 234, 277, 356]",0.8048195180481952,0.813862433981321,False,False
BRD-K64881305-001-07-9,0.4521693326453388,"[42, 122, 226, 321]",0.00019998000199980003,0.000438980492194683,True,True
BRD-K66401437-001-03-3,0.7444444444444445,"[123, 201, 240, 342]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K66430217-001-05-9,0.02927038511372163,"[33, 149, 193, 305]",0.15648435156484353,0.1956054394560544,False,False
BRD-K67578145-001-13-9,0.7182539682539683,"[23, 24, 192, 282]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K67772619-001-06-9,0.0441212591531333,"[61, 216, 271, 312]",0.08859114088591141,0.11555366202510184,False,False
BRD-K68756823-001-12-9,0.01650132720659238,"[51, 75, 310, 330]",0.3584641535846415,0.3886960701520209,False,False
BRD-K69023402-001-03-3,0.9513888888888888,"[109, 188, 204, 345]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K70446295-001-04-9,0.30382689149021846,"[167, 291, 314, 325]",0.0084991500849915,0.015174953092926003,True,True
BRD-K70578146-001-13-9,0.5489087301587301,"[49, 253, 293, 317]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K70642949-001-06-9,0.9107142857142858,"[3, 117, 185, 347]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K72898849-001-03-9,1.0,"[10, 177, 292, 344]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K72951360-001-02-9,0.46665140415140416,"[44, 137, 223, 259]",0.00019998000199980003,0.000438980492194683,True,True
BRD-K73397362-001-09-9,0.3018140758148361,"[4, 164, 235, 248]",0.0084991500849915,0.015174953092926003,True,True
BRD-K73982490-001-04-9,0.01924780739848781,"[73, 113, 145, 336]",0.28757124287571245,0.3258799120087991,False,False
BRD-K75009076-001-04-9,0.6259874384874384,"[22, 150, 260, 349]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K76908866-001-08-9,0.15751115868975754,"[41, 102, 221, 270]",0.017298270172982702,0.027152457168076294,True,True
BRD-K82164249-001-03-5,0.053605394345837366,"[127, 139, 229, 309]",0.0660933906609339,0.08878216655946346,False,False
BRD-K82941592-238-06-9,0.01369163083851076,"[6, 199, 343, 358]",0.45685431456854314,0.48372809777845743,False,False
BRD-K83192048-050-01-9,0.06171087528345732,"[179, 198, 212, 285]",0.05449455054494551,0.07545399306223224,False,False
BRD-K83607951-001-04-9,0.23917587259017697,"[100, 130, 227, 269]",0.008599140085991401,0.015174953092926003,True,True
BRD-K84937637-001-21-9,0.513006504702489,"[34, 105, 243, 258]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K85606544-001-07-5,0.475206723928378,"[98, 125, 290, 355]",0.00019998000199980003,0.000438980492194683,True,True
BRD-K85776940-001-01-9,0.013109889171566861,"[48, 196, 263, 348]",0.48435156484351566,0.5068795446036791,False,False
BRD-K86118762-001-05-9,1.0,"[156, 173, 176, 335]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K86718786-001-03-9,0.1215459094824529,"[7, 114, 135, 251]",0.021997800219978002,0.03355596643725458,True,True
BRD-K87632963-001-05-9,0.5965253581107239,"[153, 172, 267, 320]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K88677950-001-04-9,0.47897737829803044,"[106, 131, 236, 313]",0.00019998000199980003,0.000438980492194683,True,True
BRD-K91900765-001-09-9,0.09262144755569729,"[63, 118, 161, 232]",0.033396660333966606,0.048479023065435396,True,True
BRD-K93942811-001-03-9,0.21589579174586349,"[35, 203, 215, 289]",0.008999100089991,0.01528149071885264,True,True
BRD-K94455792-001-01-8,0.6685910954938814,"[12, 120, 275, 298]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K97452254-001-02-9,0.6405753968253969,"[50, 228, 252, 304]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K98203492-001-06-9,0.9791666666666666,"[31, 53, 93, 211]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K98251413-001-07-9,0.06330866119338592,"[81, 146, 268, 286]",0.052094790520947905,0.07325829917008299,False,False
BRD-K99092662-001-02-9,0.02736111668897765,"[20, 89, 171, 181]",0.1728827117288271,0.2074592540745925,False,False
BRD-K99113996-001-02-0,1.0,"[77, 78, 231, 337]",9.999000099990002e-05,0.0002571171454283143,True,True
BRD-K99433989-001-02-9,0.15226035173728272,"[28, 47, 272, 341]",0.0174982501749825,0.027152457168076294,True,True
BRD-M87138257-003-01-1,0.3900526556776557,"[39, 46, 101, 306]",0.000999900009999,0.0020928139744165117,True,True
