Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K56301217-001-02-5,0.1624823392851136,"[25, 64, 116, 278]",0.0193980601939806,0.03357356572035104,True,True
BRD-K56932272-001-02-9,0.2052249737719276,"[37, 110, 262, 331]",0.0086991300869913,0.016657908677217382,True,True
BRD-K57080016-001-19-1,0.04819492620459648,"[54, 189, 214, 295]",0.08099190080991901,0.10564160975206827,False,False
BRD-K60130390-001-02-1,0.8129960317460317,"[52, 142, 210, 250]",9.999000099990002e-05,0.0004999500049995,True,True
BRD-K61397605-001-04-2,1.0,"[56, 69, 115, 144]",9.999000099990002e-05,0.0004999500049995,True,True
BRD-K61688984-001-04-5,0.4352834411502502,"[57, 147, 225, 265]",0.0004999500049995,0.0017998200179982,True,True
BRD-K62391742-001-19-9,0.1891771504717486,"[0, 141, 308, 351]",0.009599040095990401,0.017998200179982004,True,True
BRD-K63631219-001-01-6,0.05264541462908481,"[76, 234, 277, 356]",0.0731926807319268,0.09831852635631959,False,False
BRD-K64881305-001-07-9,1.0,"[42, 122, 226, 321]",9.999000099990002e-05,0.0004999500049995,True,True
BRD-K66401437-001-03-3,1.0,"[123, 201, 240, 342]",9.999000099990002e-05,0.0004999500049995,True,True
BRD-K66430217-001-05-9,0.03588953899151286,"[33, 149, 193, 305]",0.12118788121187882,0.14739066633877154,False,False
BRD-K67578145-001-13-9,0.009428050021843,"[23, 24, 192, 282]",0.736026397360264,0.736026397360264,False,False
BRD-K67772619-001-06-9,0.7541106548647433,"[61, 216, 271, 312]",9.999000099990002e-05,0.0004999500049995,True,True
BRD-K68756823-001-12-9,0.017206046743126438,"[51, 75, 310, 330]",0.33766623337666235,0.34930989659654726,False,False
BRD-K69023402-001-03-3,0.7152777777777777,"[109, 188, 204, 345]",9.999000099990002e-05,0.0004999500049995,True,True
BRD-K70446295-001-04-9,0.17133853124808346,"[167, 291, 314, 325]",0.0188981101889811,0.03357356572035104,True,True
BRD-K70578146-001-13-9,0.5882877281387344,"[49, 253, 293, 317]",9.999000099990002e-05,0.0004999500049995,True,True
BRD-K70642949-001-06-9,0.8211206896551724,"[3, 117, 185, 347]",9.999000099990002e-05,0.0004999500049995,True,True
BRD-K72898849-001-03-9,0.32565775498839467,"[10, 177, 292, 344]",0.007999200079992,0.016657908677217382,True,True
BRD-K72951360-001-02-9,0.8012820512820513,"[44, 137, 223, 259]",9.999000099990002e-05,0.0004999500049995,True,True
BRD-K73397362-001-09-9,0.31717368755694486,"[4, 164, 235, 248]",0.007999200079992,0.016657908677217382,True,True
BRD-K73982490-001-04-9,0.04232662130237794,"[73, 113, 145, 336]",0.0948905109489051,0.11861313868613138,False,False
BRD-K75009076-001-04-9,0.36176496054301926,"[22, 150, 260, 349]",0.0017998200179982,0.005585648331718551,True,True
BRD-K76908866-001-08-9,0.23858848372578348,"[41, 102, 221, 270]",0.0081991800819918,0.016657908677217382,True,True
BRD-K82164249-001-03-5,0.030404965413179857,"[127, 139, 229, 309]",0.1528847115288471,0.17640543637943898,False,False
BRD-K82941592-238-06-9,0.027392203608732957,"[6, 199, 343, 358]",0.17618238176182383,0.19820517948205182,False,False
BRD-K83192048-050-01-9,0.21192983783525743,"[179, 198, 212, 285]",0.008599140085991401,0.016657908677217382,True,True
BRD-K83607951-001-04-9,0.03623773668119105,"[100, 130, 227, 269]",0.11988801119888011,0.14739066633877154,False,False
BRD-K84937637-001-21-9,0.24443933291410377,"[34, 105, 243, 258]",0.0081991800819918,0.016657908677217382,True,True
BRD-K85606544-001-07-5,0.3404381861772244,"[98, 125, 290, 355]",0.005499450054994501,0.016498350164983504,True,True
BRD-K85776940-001-01-9,0.02662835198115541,"[48, 196, 263, 348]",0.1825817418258174,0.20039459468687276,False,False
BRD-K86118762-001-05-9,0.3974206349206349,"[156, 173, 176, 335]",0.0005999400059994001,0.001999800019998,True,True
BRD-K86718786-001-03-9,0.05996837716631039,"[7, 114, 135, 251]",0.062493750624937505,0.09071673477813509,False,False
BRD-K87632963-001-05-9,0.3365347644190271,"[153, 172, 267, 320]",0.007999200079992,0.016657908677217382,True,True
BRD-K88677950-001-04-9,0.05467764379854934,"[106, 131, 236, 313]",0.06819318068193181,0.09585405095854052,False,False
BRD-K91900765-001-09-9,0.10425050772642805,"[63, 118, 161, 232]",0.030296970302969704,0.0478373215310048,True,True
BRD-K93942811-001-03-9,0.04493429301431123,"[35, 203, 215, 289]",0.0882911708829117,0.11242537718059181,False,False
BRD-K94455792-001-01-8,0.2185175324891514,"[12, 120, 275, 298]",0.0084991500849915,0.016657908677217382,True,True
BRD-K97452254-001-02-9,0.17516399635964364,"[50, 228, 252, 304]",0.015898410158984102,0.029201161516501414,True,True
BRD-K98203492-001-06-9,0.46663578314992493,"[31, 53, 93, 211]",0.00019998000199980003,0.0007499250074992502,True,True
BRD-K98251413-001-07-9,0.022594143965503563,"[81, 146, 268, 286]",0.22827717228277172,0.24458268458868399,False,False
BRD-K99092662-001-02-9,0.01511669543944282,"[20, 89, 171, 181]",0.40315968403159685,0.4076895681218395,False,False
BRD-K99113996-001-02-0,0.4867263054937521,"[77, 78, 231, 337]",0.00019998000199980003,0.0007499250074992502,True,True
BRD-K99433989-001-02-9,0.5796855921855921,"[28, 47, 272, 341]",0.00019998000199980003,0.0007499250074992502,True,True
BRD-M87138257-003-01-1,1.0,"[39, 46, 101, 306]",9.999000099990002e-05,0.0004999500049995,True,True
