,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
63,BRD-K72898849-001-03-9,0.6655092592592593,"[10, 188, 311, 367]",0.0122987701229877,0.040035996400359965,True,True
64,BRD-K72951360-001-02-9,1.0,"[48, 147, 237, 276]",9.999000099990002e-05,0.0010110100101101002,True,True
65,BRD-K73397362-001-09-9,0.8533333333333333,"[4, 175, 251, 264]",0.0013998600139986002,0.006704592698624875,True,True
66,BRD-K73982490-001-04-9,0.13618041177823786,"[78, 121, 155, 358]",0.6405359464053595,0.6751106498545547,False,False
67,BRD-K75009076-001-04-9,0.49572649572649574,"[23, 160, 277, 372]",0.0458954104589541,0.1070892910708929,True,False
68,BRD-K76908866-001-08-9,0.760256820119352,"[44, 109, 235, 288]",0.003999600039996,0.017331600173316,True,True
69,BRD-K82164249-001-03-5,0.16952614379084968,"[135, 149, 244, 328]",0.47665233476652336,0.5421920307969204,False,False
70,BRD-K82941592-238-06-9,0.18064503579209462,"[6, 211, 366, 381]",0.43575642435756423,0.5328953946710592,False,False
71,BRD-K83192048-050-01-9,0.3044062283032871,"[190, 209, 225, 304]",0.17578242175782421,0.2696363696963637,False,False
72,BRD-K83607951-001-04-9,0.17392539843197738,"[106, 138, 241, 287]",0.45845415458454153,0.5405792754057928,False,False
73,BRD-K84937637-001-21-9,1.0,"[36, 112, 259, 275]",9.999000099990002e-05,0.0010110100101101002,True,True
74,BRD-K85606544-001-07-5,0.928030303030303,"[104, 133, 309, 378]",0.00039996000399960006,0.0025997400259974,True,True
75,BRD-K85776940-001-01-9,0.1783955627705628,"[52, 207, 280, 371]",0.44385561443855615,0.5328953946710592,False,False
76,BRD-K86118762-001-05-9,1.0,"[166, 184, 187, 357]",9.999000099990002e-05,0.0010110100101101002,True,True
77,BRD-K86718786-001-03-9,0.11584772798008092,"[7, 122, 144, 267]",0.7763223677632237,0.7763223677632237,False,False
78,BRD-K87632963-001-05-9,0.4785677149647738,"[163, 183, 284, 340]",0.05399460053994601,0.12283771622837716,False,False
79,BRD-K88677950-001-04-9,0.2242559523809524,"[113, 139, 252, 332]",0.3083691630836916,0.41962862537275686,False,False
80,BRD-K91900765-001-09-9,0.354684435934436,"[68, 126, 171, 248]",0.14178582141785823,0.238935365722687,False,False
81,BRD-K93942811-001-03-9,0.3019576719576719,"[37, 215, 228, 308]",0.1777822217778222,0.2696363696963637,False,False
82,BRD-K94455792-001-01-8,0.641755698005698,"[12, 128, 293, 317]",0.0131986801319868,0.040035996400359965,True,True
83,BRD-K97452254-001-02-9,0.6185446859903381,"[55, 242, 268, 323]",0.015598440155984402,0.04466826044668261,True,True
84,BRD-K98203492-001-06-9,0.7071969696969697,"[33, 58, 99, 224]",0.009799020097990201,0.037154617871546176,True,True
85,BRD-K98251413-001-07-9,0.2805394786373047,"[87, 156, 286, 305]",0.20287971202879712,0.29777506120355707,False,False
86,BRD-K99092662-001-02-9,0.1296135929288103,"[21, 95, 182, 192]",0.6805319468053195,0.703731899537319,False,False
87,BRD-K99113996-001-02-0,0.5675595238095238,"[83, 84, 246, 359]",0.0235976402359764,0.06135386461353864,True,False
88,BRD-K99433989-001-02-9,0.8509963768115942,"[30, 51, 290, 363]",0.0013998600139986002,0.006704592698624875,True,True
89,BRD-M87138257-003-01-1,1.0,"[42, 50, 107, 325]",9.999000099990002e-05,0.0010110100101101002,True,True
90,control,0.10982097386015276,"[18, 24, 39, 46, 53, 81, 108, 119, 140, 146, 173, 210, 216, 229, 243, 247, 270, 285, 303, 336, 347, 353, 365, 382]",0.06529347065293471,0.14146918641469186,False,False
