,Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
20,BRD-K19871656-001-01-3,0.3673721119149709,"[74, 92, 133, 186]",0.0011998800119988001,0.0035996400359964006,True,True
21,BRD-K20290250-001-03-9,0.4195176670457103,"[83, 136, 183, 255]",0.0004999500049995,0.0016665000166650001,True,True
22,BRD-K21728777-001-03-9,0.3477979047021281,"[21, 124, 279, 354]",0.0036996300369963003,0.010740861397731194,True,True
23,BRD-K23383398-001-08-1,0.15803309934545573,"[65, 128, 134, 247]",0.018698130186981302,0.030154879248917216,True,True
24,BRD-K24600306-003-02-9,0.5031600109044265,"[38, 237, 257, 318]",0.00019998000199980003,0.0007499250074992502,True,True
25,BRD-K24696047-001-03-9,1.0,"[66, 84, 87, 103]",9.999000099990002e-05,0.0003912652213039566,True,True
26,BRD-K25433859-003-03-1,0.365741833155392,"[159, 220, 280, 288]",0.0011998800119988001,0.0035996400359964006,True,True
27,BRD-K25611237-001-09-9,0.12425019580481765,"[217, 239, 315, 322]",0.0225977402259774,0.033896610338966106,True,True
28,BRD-K28936863-051-14-0,0.17916456496894123,"[60, 94, 301, 346]",0.012898710128987101,0.02321767823217678,True,True
29,BRD-K30707190-001-06-9,0.17467319456677585,"[241, 264, 299, 324]",0.015298470152984701,0.02647812141862737,True,True
30,BRD-K32730239-001-03-9,0.033740582392028456,"[111, 233, 254, 338]",0.13558644135586442,0.15065160150651602,False,False
31,BRD-K33818169-003-04-6,0.06461962605830346,"[182, 218, 296, 329]",0.0560943905609439,0.07316659638383986,False,False
32,BRD-K36234266-001-10-6,0.013344565267300271,"[9, 96, 213, 359]",0.4784521547845215,0.48382802169221273,False,False
33,BRD-K37379014-001-02-0,1.0,"[58, 80, 129, 197]",9.999000099990002e-05,0.0003912652213039566,True,True
34,BRD-K38627885-001-01-9,0.8560606060606061,"[19, 151, 224, 256]",9.999000099990002e-05,0.0003912652213039566,True,True
35,BRD-K39520573-001-01-2,0.33240625843742055,"[55, 157, 163, 249]",0.009599040095990401,0.0207370567291097,True,True
36,BRD-K39974922-001-05-9,0.33740977781926057,"[68, 91, 162, 195]",0.009599040095990401,0.0207370567291097,True,True
37,BRD-K44227013-001-15-9,1.0,"[82, 97, 266, 276]",9.999000099990002e-05,0.0003912652213039566,True,True
38,BRD-K45909031-001-03-9,0.5546564546564546,"[18, 29, 165, 202]",9.999000099990002e-05,0.0003912652213039566,True,True
39,BRD-K49669041-001-10-9,0.3430151588129524,"[17, 43, 71, 154]",0.0053994600539946005,0.015185981401859814,True,True
40,BRD-K50055394-001-04-9,0.2284708502075282,"[70, 158, 244, 281]",0.009799020097990201,0.0207370567291097,True,True
41,BRD-K53665955-001-05-9,0.19115215127688592,"[138, 194, 297, 350]",0.0110988901109889,0.02081041895810419,True,True
42,BRD-K53972329-001-12-9,0.037290702133202056,"[16, 160, 166, 184]",0.11768823117688232,0.1323992600739926,False,False
43,BRD-K54759182-003-09-8,0.029438146597154942,"[2, 27, 88, 104]",0.16378362163783622,0.17878934998066456,False,False
44,BRD-K54955827-001-03-9,0.6203156796906797,"[200, 222, 230, 339]",9.999000099990002e-05,0.0003912652213039566,True,True
45,BRD-K56301217-001-02-5,0.12375762927185521,"[25, 64, 116, 278]",0.0230976902309769,0.03407855935717903,True,True
46,BRD-K56932272-001-02-9,0.1611594962787439,"[37, 110, 262, 331]",0.018598140185981403,0.030154879248917216,True,True
47,BRD-K57080016-001-19-1,0.1784815609799164,"[54, 189, 214, 295]",0.013298670132986702,0.023468241411153005,True,True
48,BRD-K60130390-001-02-1,0.7674603174603175,"[52, 142, 210, 250]",9.999000099990002e-05,0.0003912652213039566,True,True
49,BRD-K61397605-001-04-2,0.7780237235882397,"[56, 69, 115, 144]",9.999000099990002e-05,0.0003912652213039566,True,True
50,BRD-K61688984-001-04-5,0.1085220675062073,"[57, 147, 225, 265]",0.028897110288971104,0.04063656134386561,True,True
51,BRD-K62391742-001-19-9,0.056200020259913074,"[0, 141, 308, 351]",0.0673932606739326,0.08664847800934192,False,False
52,BRD-K63631219-001-01-6,0.19194008612805172,"[76, 234, 277, 356]",0.010998900109989001,0.02081041895810419,True,True
53,BRD-K64881305-001-07-9,1.0,"[42, 122, 226, 321]",9.999000099990002e-05,0.0003912652213039566,True,True
54,BRD-K66401437-001-03-3,1.0,"[123, 201, 240, 342]",9.999000099990002e-05,0.0003912652213039566,True,True
55,BRD-K66430217-001-05-9,0.09576758188373433,"[33, 149, 193, 305]",0.0327967203279672,0.043804443085103256,True,True
56,BRD-K67578145-001-13-9,0.18402676802751958,"[23, 24, 192, 282]",0.011398860113988602,0.020936681842019883,True,True
57,BRD-K67772619-001-06-9,0.672218776981343,"[61, 216, 271, 312]",9.999000099990002e-05,0.0003912652213039566,True,True
58,BRD-K68756823-001-12-9,0.022121306481047223,"[51, 75, 310, 330]",0.24037596240375964,0.2545157248980984,False,False
59,BRD-K69023402-001-03-3,0.4829548669101706,"[109, 188, 204, 345]",0.00029997000299970003,0.0010383577026912695,True,True
60,BRD-K70446295-001-04-9,0.20759164307629857,"[167, 291, 314, 325]",0.0103989601039896,0.0207370567291097,True,True
61,BRD-K70578146-001-13-9,0.5599422287661082,"[49, 253, 293, 317]",9.999000099990002e-05,0.0003912652213039566,True,True
62,BRD-K70642949-001-06-9,0.8285714285714286,"[3, 117, 185, 347]",9.999000099990002e-05,0.0003912652213039566,True,True
63,BRD-K72898849-001-03-9,0.09632376598744984,"[10, 177, 292, 344]",0.0324967503249675,0.043804443085103256,True,True
64,BRD-K72951360-001-02-9,0.9479166666666666,"[44, 137, 223, 259]",9.999000099990002e-05,0.0003912652213039566,True,True
65,BRD-K73397362-001-09-9,0.23554260913375757,"[4, 164, 235, 248]",0.0096990300969903,0.0207370567291097,True,True
66,BRD-K73982490-001-04-9,0.017945142765889523,"[73, 113, 145, 336]",0.32096790320967905,0.3282626282826263,False,False
67,BRD-K75009076-001-04-9,0.36954658515914374,"[22, 150, 260, 349]",0.0010998900109989002,0.003535360749639322,True,True
68,BRD-K76908866-001-08-9,0.12286113244580986,"[41, 102, 221, 270]",0.023497650234976502,0.03410949227657879,True,True
69,BRD-K82164249-001-03-5,0.09538723875090542,"[127, 139, 229, 309]",0.033096690330966905,0.043804443085103256,True,True
70,BRD-K82941592-238-06-9,0.023418240855497027,"[6, 199, 343, 358]",0.22377762223777622,0.2397617381119031,False,False
71,BRD-K83192048-050-01-9,0.14869026105439148,"[179, 198, 212, 285]",0.019098090190980903,0.030154879248917216,True,True
72,BRD-K83607951-001-04-9,0.15247204568011394,"[100, 130, 227, 269]",0.0188981101889811,0.030154879248917216,True,True
73,BRD-K84937637-001-21-9,0.2592862808500152,"[34, 105, 243, 258]",0.0096990300969903,0.0207370567291097,True,True
74,BRD-K85606544-001-07-5,0.3002484500411193,"[98, 125, 290, 355]",0.009599040095990401,0.0207370567291097,True,True
75,BRD-K85776940-001-01-9,0.04258185769122507,"[48, 196, 263, 348]",0.097990200979902,0.11453400114534001,False,False
76,BRD-K86118762-001-05-9,0.7331349206349207,"[156, 173, 176, 335]",9.999000099990002e-05,0.0003912652213039566,True,True
77,BRD-K86718786-001-03-9,0.019086282438384606,"[7, 114, 135, 251]",0.29617038296170384,0.3099457496110854,False,False
78,BRD-K87632963-001-05-9,0.21224911939270152,"[153, 172, 267, 320]",0.0100989901009899,0.0207370567291097,True,True
79,BRD-K88677950-001-04-9,0.04389498181590237,"[106, 131, 236, 313]",0.09419058094190581,0.11154147743120425,False,False
80,BRD-K91900765-001-09-9,0.11517929398835583,"[63, 118, 161, 232]",0.027697230276972302,0.03956747182424615,True,True
81,BRD-K93942811-001-03-9,0.03867477559218878,"[35, 203, 215, 289]",0.11138886111388861,0.1268987025348098,False,False
82,BRD-K94455792-001-01-8,0.19923349086374953,"[12, 120, 275, 298]",0.0105989401059894,0.0207370567291097,True,True
83,BRD-K97452254-001-02-9,0.20872484821401385,"[50, 228, 252, 304]",0.0103989601039896,0.0207370567291097,True,True
84,BRD-K98203492-001-06-9,0.2864319918677614,"[31, 53, 93, 211]",0.009599040095990401,0.0207370567291097,True,True
85,BRD-K98251413-001-07-9,0.0500909702374467,"[81, 146, 268, 286]",0.07879212078792121,0.0984901509849015,False,False
86,BRD-K99092662-001-02-9,0.011562516644800111,"[20, 89, 171, 181]",0.5715428457154285,0.5715428457154285,False,False
87,BRD-K99113996-001-02-0,0.5740363791581723,"[77, 78, 231, 337]",9.999000099990002e-05,0.0003912652213039566,True,True
88,BRD-K99433989-001-02-9,0.9315476190476191,"[28, 47, 272, 341]",9.999000099990002e-05,0.0003912652213039566,True,True
89,BRD-M87138257-003-01-1,1.0,"[39, 46, 101, 306]",9.999000099990002e-05,0.0003912652213039566,True,True
