Metadata_broad_sample,mean_average_precision,indices,p_value,corrected_p_value,below_p,below_corrected_p
BRD-K36234266-001-10-6,0.14223437381332116,"[9, 102, 226, 383]",0.6061393860613938,0.6489256956657276,False,False
BRD-K37379014-001-02-0,0.713515406162465,"[63, 86, 137, 208]",0.0072992700729927005,0.028879720723579815,True,True
BRD-K38627885-001-01-9,0.9791666666666666,"[20, 161, 238, 273]",0.00039996000399960006,0.0025997400259974,True,True
BRD-K39520573-001-01-2,0.3918872549019608,"[60, 167, 174, 265]",0.1302869713028697,0.2407888840745555,False,False
BRD-K39974922-001-05-9,0.6458839649629123,"[73, 97, 172, 206]",0.013298670132986702,0.040945905409459055,True,True
BRD-K44227013-001-15-9,1.0,"[88, 103, 283, 294]",9.999000099990002e-05,0.0010110100101101002,True,True
BRD-K45909031-001-03-9,1.0,"[19, 31, 176, 214]",9.999000099990002e-05,0.0010110100101101002,True,True
BRD-K49669041-001-10-9,0.4330091677646026,"[17, 47, 76, 164]",0.08959104089591041,0.18959964468669413,False,False
BRD-K50055394-001-04-9,0.18695887445887444,"[75, 168, 260, 299]",0.41245875412458755,0.5141609126758557,False,False
BRD-K53665955-001-05-9,0.2894578664799253,"[148, 205, 316, 373]",0.1907809219078092,0.2846076048132892,False,False
BRD-K53972329-001-12-9,0.22185876487347075,"[16, 170, 177, 195]",0.3137686231376862,0.4198962456695507,False,False
BRD-K54759182-003-09-8,0.15531246513503547,"[2, 29, 94, 111]",0.5384461553844615,0.5903445799998313,False,False
BRD-K54955827-001-03-9,0.4126653439153439,"[212, 236, 245, 361]",0.11328867113288671,0.21934615049133382,False,False
BRD-K56301217-001-02-5,0.2396295942619472,"[27, 69, 124, 296]",0.2786721327867213,0.4025264140252641,False,False
BRD-K56932272-001-02-9,0.6555555555555556,"[40, 117, 279, 352]",0.0117988201179882,0.040945905409459055,True,True
BRD-K57080016-001-19-1,0.2333430902005071,"[59, 200, 227, 314]",0.28977102289771023,0.4120181731826817,False,False
BRD-K60130390-001-02-1,0.8578548644338118,"[57, 152, 223, 266]",0.000999900009999,0.004788994784732053,True,True
BRD-K61397605-001-04-2,0.3065851972101972,"[61, 74, 123, 154]",0.17318268173182683,0.26978802119788026,False,False
BRD-K61688984-001-04-5,0.22282719108377003,"[62, 157, 239, 282]",0.3117688231176882,0.4198962456695507,False,False
BRD-K62391742-001-19-9,0.56875,"[0, 151, 327, 374]",0.025097490250974904,0.06525347465253474,True,False
BRD-K63631219-001-01-6,0.47414021164021164,"[82, 250, 295, 379]",0.05579442055794421,0.12383639684812008,False,False
BRD-K64881305-001-07-9,1.0,"[45, 130, 240, 341]",9.999000099990002e-05,0.0010110100101101002,True,True
BRD-K66401437-001-03-3,0.9791666666666666,"[131, 213, 256, 364]",0.00039996000399960006,0.0025997400259974,True,True
BRD-K66430217-001-05-9,0.20124278499278497,"[35, 159, 204, 324]",0.36206379362063795,0.46405359464053597,False,False
BRD-K67578145-001-13-9,0.3142663926487456,"[25, 26, 203, 300]",0.16928307169283072,0.26978802119788026,False,False
BRD-K67772619-001-06-9,0.6403595451078288,"[66, 230, 289, 331]",0.013498650134986502,0.040945905409459055,True,True
BRD-K68756823-001-12-9,0.1657005835295309,"[56, 80, 329, 351]",0.48885111488851113,0.5492031043809199,False,False
BRD-K69023402-001-03-3,0.7757936507936508,"[116, 199, 217, 368]",0.0024997500249975004,0.0112655401126554,True,True
BRD-K70446295-001-04-9,0.36829693998811647,"[178, 310, 333, 345]",0.13788621137886212,0.2407888840745555,False,False
BRD-K70578146-001-13-9,0.3403137221072004,"[54, 269, 312, 337]",0.1498850114988501,0.24799156447991566,False,False
BRD-K70642949-001-06-9,0.9666666666666667,"[3, 125, 196, 370]",0.00039996000399960006,0.0025997400259974,True,True
BRD-K72898849-001-03-9,0.6655092592592593,"[10, 188, 311, 367]",0.0117988201179882,0.040945905409459055,True,True
BRD-K72951360-001-02-9,1.0,"[48, 147, 237, 276]",9.999000099990002e-05,0.0010110100101101002,True,True
BRD-K73397362-001-09-9,0.8533333333333333,"[4, 175, 251, 264]",0.000999900009999,0.004788994784732053,True,True
BRD-K73982490-001-04-9,0.13618041177823786,"[78, 121, 155, 358]",0.6415358464153584,0.6772023947030583,False,False
BRD-K75009076-001-04-9,0.49572649572649574,"[23, 160, 277, 372]",0.04609539046095391,0.10755591107555912,True,False
BRD-K76908866-001-08-9,0.760256820119352,"[44, 109, 235, 288]",0.0025997400259974,0.0112655401126554,True,True
BRD-K82164249-001-03-5,0.16952614379084968,"[135, 149, 244, 328]",0.47525247475252475,0.540599690030997,False,False
BRD-K82941592-238-06-9,0.18064503579209462,"[6, 211, 366, 381]",0.4340565943405659,0.5307403470179298,False,False
BRD-K83192048-050-01-9,0.3044062283032871,"[190, 209, 225, 304]",0.17548245175482452,0.26978802119788026,False,False
BRD-K83607951-001-04-9,0.17392539843197738,"[106, 138, 241, 287]",0.4597540245975402,0.540599690030997,False,False
BRD-K84937637-001-21-9,1.0,"[36, 112, 259, 275]",9.999000099990002e-05,0.0010110100101101002,True,True
BRD-K85606544-001-07-5,0.928030303030303,"[104, 133, 309, 378]",0.00039996000399960006,0.0025997400259974,True,True
BRD-K85776940-001-01-9,0.1783955627705628,"[52, 207, 280, 371]",0.44245575442455753,0.5307403470179298,False,False
BRD-K86118762-001-05-9,1.0,"[166, 184, 187, 357]",9.999000099990002e-05,0.0010110100101101002,True,True
BRD-K86718786-001-03-9,0.11584772798008092,"[7, 122, 144, 267]",0.7683231676832317,0.7683231676832317,False,False
BRD-K87632963-001-05-9,0.4785677149647738,"[163, 183, 284, 340]",0.0542945705429457,0.12352014798520147,False,False
BRD-K88677950-001-04-9,0.2242559523809524,"[113, 139, 252, 332]",0.30926907309269075,0.4198962456695507,False,False
BRD-K91900765-001-09-9,0.354684435934436,"[68, 126, 171, 248]",0.14288571142885712,0.2407888840745555,False,False
BRD-K93942811-001-03-9,0.3019576719576719,"[37, 215, 228, 308]",0.17788221177882213,0.26978802119788026,False,False
BRD-K94455792-001-01-8,0.641755698005698,"[12, 128, 293, 317]",0.013498650134986502,0.040945905409459055,True,True
BRD-K97452254-001-02-9,0.6185446859903381,"[55, 242, 268, 323]",0.016298370162983702,0.046874100468741006,True,True
BRD-K98203492-001-06-9,0.7071969696969697,"[33, 58, 99, 224]",0.008399160083991601,0.031846815318468155,True,True
BRD-K98251413-001-07-9,0.2805394786373047,"[87, 156, 286, 305]",0.20287971202879712,0.29777506120355707,False,False
BRD-K99092662-001-02-9,0.1296135929288103,"[21, 95, 182, 192]",0.679032096790321,0.7021809182718092,False,False
BRD-K99113996-001-02-0,0.5675595238095238,"[83, 84, 246, 359]",0.025097490250974904,0.06525347465253474,True,False
BRD-K99433989-001-02-9,0.8509963768115942,"[30, 51, 290, 363]",0.000999900009999,0.004788994784732053,True,True
BRD-M87138257-003-01-1,1.0,"[42, 50, 107, 325]",9.999000099990002e-05,0.0010110100101101002,True,True
control,0.10982097386015276,"[18, 24, 39, 46, 53, 81, 108, 119, 140, 146, 173, 210, 216, 229, 243, 247, 270, 285, 303, 336, 347, 353, 365, 382]",0.0633936606339366,0.1373529313735293,False,False
